G,Temp (F),,,,,,G,Temp (F)
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.053498,34
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.63965,44
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.632672,42
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.816426,41
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.867598,42
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.497764,40
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.269816,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.307032,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.195384,39
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.133745,40
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.038379,39
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0.001163,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,37
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,35
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
,,,,,,,0,36
